date,location,latitude,longitude,tmax,tmin,rainfall_mm,cloud_amt,data_source,state,region
2015-09-06,Agartala,23.8315,91.2868,31.76,24.85,1.61,83.04,NASA_POWER,Tripura,Northeast
2015-09-07,Agartala,23.8315,91.2868,30.57,25.64,3.1,98.12,NASA_POWER,Tripura,Northeast
2015-09-08,Agartala,23.8315,91.2868,30.42,24.85,3.55,82.34,NASA_POWER,Tripura,Northeast
2015-09-09,Agartala,23.8315,91.2868,32.6,25.07,1.68,77.49,NASA_POWER,Tripura,Northeast
2015-09-10,Agartala,23.8315,91.2868,30.76,26.4,5.63,97.98,NASA_POWER,Tripura,Northeast
2015-09-11,Agartala,23.8315,91.2868,31.17,25.57,9.31,91.18,NASA_POWER,Tripura,Northeast
2015-09-12,Agartala,23.8315,91.2868,33.58,24.5,4.86,71.4,NASA_POWER,Tripura,Northeast
2015-09-13,Agartala,23.8315,91.2868,30.54,25.83,9.85,97.76,NASA_POWER,Tripura,Northeast
2015-09-14,Agartala,23.8315,91.2868,29.89,25.7,13.55,95.98,NASA_POWER,Tripura,Northeast
2015-09-15,Agartala,23.8315,91.2868,31.52,25.99,8.68,82.78,NASA_POWER,Tripura,Northeast
2015-09-16,Agartala,23.8315,91.2868,32.53,25.44,0.64,50.03,NASA_POWER,Tripura,Northeast
2015-09-17,Agartala,23.8315,91.2868,33.57,25.92,0.0,81.1,NASA_POWER,Tripura,Northeast
2015-09-18,Agartala,23.8315,91.2868,34.19,26.23,1.68,87.05,NASA_POWER,Tripura,Northeast
2015-09-19,Agartala,23.8315,91.2868,28.69,25.36,6.55,98.8,NASA_POWER,Tripura,Northeast
2015-09-20,Agartala,23.8315,91.2868,28.66,24.36,11.85,98.37,NASA_POWER,Tripura,Northeast
2015-09-21,Agartala,23.8315,91.2868,30.61,25.04,23.09,99.46,NASA_POWER,Tripura,Northeast
2015-09-22,Agartala,23.8315,91.2868,31.34,25.61,18.73,99.03,NASA_POWER,Tripura,Northeast
2015-09-23,Agartala,23.8315,91.2868,29.05,25.94,23.11,99.21,NASA_POWER,Tripura,Northeast
2015-09-24,Agartala,23.8315,91.2868,29.73,25.46,7.66,97.23,NASA_POWER,Tripura,Northeast
2015-09-25,Agartala,23.8315,91.2868,31.15,25.15,0.49,39.66,NASA_POWER,Tripura,Northeast
2015-09-26,Agartala,23.8315,91.2868,31.9,24.09,0.0,42.03,NASA_POWER,Tripura,Northeast
2015-09-27,Agartala,23.8315,91.2868,31.57,23.93,0.0,20.09,NASA_POWER,Tripura,Northeast
2015-09-28,Agartala,23.8315,91.2868,31.97,23.86,0.0,19.54,NASA_POWER,Tripura,Northeast
2015-09-29,Agartala,23.8315,91.2868,32.74,24.53,0.0,42.69,NASA_POWER,Tripura,Northeast
2015-09-30,Agartala,23.8315,91.2868,32.04,25.98,0.06,57.46,NASA_POWER,Tripura,Northeast
2015-10-01,Agartala,23.8315,91.2868,31.81,25.73,0.19,96.7,NASA_POWER,Tripura,Northeast
2015-10-02,Agartala,23.8315,91.2868,31.88,25.72,1.66,72.45,NASA_POWER,Tripura,Northeast
2015-10-03,Agartala,23.8315,91.2868,30.89,25.85,9.46,79.35,NASA_POWER,Tripura,Northeast
2015-10-04,Agartala,23.8315,91.2868,31.96,25.39,0.44,86.05,NASA_POWER,Tripura,Northeast
2015-10-05,Agartala,23.8315,91.2868,31.14,25.38,8.18,85.22,NASA_POWER,Tripura,Northeast
2015-10-06,Agartala,23.8315,91.2868,30.16,25.24,6.22,73.18,NASA_POWER,Tripura,Northeast
2015-10-07,Agartala,23.8315,91.2868,29.62,24.99,15.46,93.73,NASA_POWER,Tripura,Northeast
2015-10-08,Agartala,23.8315,91.2868,27.79,23.87,15.7,99.06,NASA_POWER,Tripura,Northeast
2015-10-09,Agartala,23.8315,91.2868,30.79,24.27,11.31,88.12,NASA_POWER,Tripura,Northeast
2015-10-10,Agartala,23.8315,91.2868,31.36,24.99,1.35,86.71,NASA_POWER,Tripura,Northeast
2015-10-11,Agartala,23.8315,91.2868,30.67,23.76,1.27,73.75,NASA_POWER,Tripura,Northeast
2015-10-12,Agartala,23.8315,91.2868,29.13,22.45,5.79,74.95,NASA_POWER,Tripura,Northeast
2015-10-13,Agartala,23.8315,91.2868,28.35,22.44,4.24,93.34,NASA_POWER,Tripura,Northeast
2015-10-14,Agartala,23.8315,91.2868,28.92,22.29,2.65,82.44,NASA_POWER,Tripura,Northeast
2015-10-15,Agartala,23.8315,91.2868,28.97,23.27,1.02,73.65,NASA_POWER,Tripura,Northeast
2015-10-16,Agartala,23.8315,91.2868,30.16,22.74,0.35,53.95,NASA_POWER,Tripura,Northeast
2015-10-17,Agartala,23.8315,91.2868,30.47,22.98,0.0,44.27,NASA_POWER,Tripura,Northeast
2015-10-18,Agartala,23.8315,91.2868,30.55,23.11,0.0,5.71,NASA_POWER,Tripura,Northeast
2015-10-19,Agartala,23.8315,91.2868,30.77,23.21,0.0,6.53,NASA_POWER,Tripura,Northeast
2015-10-20,Agartala,23.8315,91.2868,30.97,23.43,0.0,7.21,NASA_POWER,Tripura,Northeast
2015-10-21,Agartala,23.8315,91.2868,30.37,22.91,0.0,5.98,NASA_POWER,Tripura,Northeast
2015-10-22,Agartala,23.8315,91.2868,30.52,21.68,0.0,11.68,NASA_POWER,Tripura,Northeast
2015-10-23,Agartala,23.8315,91.2868,29.86,21.59,1.47,29.03,NASA_POWER,Tripura,Northeast
2015-10-24,Agartala,23.8315,91.2868,29.58,21.57,0.14,19.03,NASA_POWER,Tripura,Northeast
2015-10-25,Agartala,23.8315,91.2868,29.55,21.79,0.0,18.4,NASA_POWER,Tripura,Northeast
2015-10-26,Agartala,23.8315,91.2868,29.92,20.87,0.0,6.15,NASA_POWER,Tripura,Northeast
2015-10-27,Agartala,23.8315,91.2868,29.24,20.33,0.0,8.07,NASA_POWER,Tripura,Northeast
2015-10-28,Agartala,23.8315,91.2868,28.55,20.08,0.0,42.02,NASA_POWER,Tripura,Northeast
2015-10-29,Agartala,23.8315,91.2868,28.97,20.52,0.0,98.54,NASA_POWER,Tripura,Northeast
2015-10-30,Agartala,23.8315,91.2868,29.05,19.48,0.0,95.88,NASA_POWER,Tripura,Northeast
2015-10-31,Agartala,23.8315,91.2868,26.17,21.75,0.28,98.33,NASA_POWER,Tripura,Northeast
2015-11-01,Agartala,23.8315,91.2868,28.5,20.68,2.4,97.83,NASA_POWER,Tripura,Northeast
2015-11-02,Agartala,23.8315,91.2868,28.54,20.27,3.13,40.62,NASA_POWER,Tripura,Northeast
2015-11-03,Agartala,23.8315,91.2868,28.69,20.53,0.0,15.88,NASA_POWER,Tripura,Northeast
2015-11-04,Agartala,23.8315,91.2868,28.97,20.12,0.01,20.27,NASA_POWER,Tripura,Northeast
2015-11-05,Agartala,23.8315,91.2868,29.12,21.83,0.09,20.47,NASA_POWER,Tripura,Northeast
2015-11-06,Agartala,23.8315,91.2868,29.49,20.43,0.05,6.6,NASA_POWER,Tripura,Northeast
2015-11-07,Agartala,23.8315,91.2868,28.69,19.78,0.0,4.17,NASA_POWER,Tripura,Northeast
2015-11-08,Agartala,23.8315,91.2868,28.39,17.39,0.0,3.87,NASA_POWER,Tripura,Northeast
2015-11-09,Agartala,23.8315,91.2868,28.22,19.21,0.0,55.39,NASA_POWER,Tripura,Northeast
2015-11-10,Agartala,23.8315,91.2868,28.57,19.4,0.0,44.85,NASA_POWER,Tripura,Northeast
2015-11-11,Agartala,23.8315,91.2868,28.11,18.38,0.0,25.37,NASA_POWER,Tripura,Northeast
2015-11-12,Agartala,23.8315,91.2868,27.82,18.33,0.0,2.15,NASA_POWER,Tripura,Northeast
2015-11-13,Agartala,23.8315,91.2868,27.89,18.89,0.0,6.12,NASA_POWER,Tripura,Northeast
2015-11-14,Agartala,23.8315,91.2868,27.78,19.41,0.0,8.13,NASA_POWER,Tripura,Northeast
2015-11-15,Agartala,23.8315,91.2868,28.11,18.21,0.09,11.59,NASA_POWER,Tripura,Northeast
2015-11-16,Agartala,23.8315,91.2868,27.95,17.73,0.03,25.1,NASA_POWER,Tripura,Northeast
2015-11-17,Agartala,23.8315,91.2868,28.1,19.14,0.01,96.2,NASA_POWER,Tripura,Northeast
2015-11-18,Agartala,23.8315,91.2868,27.62,20.24,0.01,73.78,NASA_POWER,Tripura,Northeast
2015-11-19,Agartala,23.8315,91.2868,27.54,17.23,0.0,8.79,NASA_POWER,Tripura,Northeast
2015-11-20,Agartala,23.8315,91.2868,28.89,16.82,0.0,5.05,NASA_POWER,Tripura,Northeast
2015-11-21,Agartala,23.8315,91.2868,29.27,18.71,0.0,1.64,NASA_POWER,Tripura,Northeast
2015-11-22,Agartala,23.8315,91.2868,29.02,19.55,0.0,0.78,NASA_POWER,Tripura,Northeast
2015-11-23,Agartala,23.8315,91.2868,28.52,17.55,0.0,0.45,NASA_POWER,Tripura,Northeast
2015-11-24,Agartala,23.8315,91.2868,27.83,18.57,0.0,0.39,NASA_POWER,Tripura,Northeast
2015-11-25,Agartala,23.8315,91.2868,27.71,15.49,0.0,17.75,NASA_POWER,Tripura,Northeast
2015-11-26,Agartala,23.8315,91.2868,27.32,15.46,0.0,7.95,NASA_POWER,Tripura,Northeast
2015-11-27,Agartala,23.8315,91.2868,26.77,15.76,0.0,10.21,NASA_POWER,Tripura,Northeast
2015-11-28,Agartala,23.8315,91.2868,27.04,14.93,0.0,46.01,NASA_POWER,Tripura,Northeast
2015-11-29,Agartala,23.8315,91.2868,28.47,17.21,0.0,20.42,NASA_POWER,Tripura,Northeast
2015-11-30,Agartala,23.8315,91.2868,28.25,17.45,0.0,39.19,NASA_POWER,Tripura,Northeast
2015-12-01,Agartala,23.8315,91.2868,28.38,18.57,0.0,81.88,NASA_POWER,Tripura,Northeast
2015-12-02,Agartala,23.8315,91.2868,26.26,19.4,0.0,96.29,NASA_POWER,Tripura,Northeast
2015-12-03,Agartala,23.8315,91.2868,27.22,18.52,0.04,80.85,NASA_POWER,Tripura,Northeast
2015-12-04,Agartala,23.8315,91.2868,27.2,18.32,0.04,37.21,NASA_POWER,Tripura,Northeast
2015-12-05,Agartala,23.8315,91.2868,27.25,17.62,0.0,10.58,NASA_POWER,Tripura,Northeast
2015-12-06,Agartala,23.8315,91.2868,27.45,16.03,0.0,4.49,NASA_POWER,Tripura,Northeast
2015-12-07,Agartala,23.8315,91.2868,26.47,16.81,0.0,49.62,NASA_POWER,Tripura,Northeast
2015-12-08,Agartala,23.8315,91.2868,26.52,16.75,0.01,50.09,NASA_POWER,Tripura,Northeast
2015-12-09,Agartala,23.8315,91.2868,26.57,16.96,0.01,33.21,NASA_POWER,Tripura,Northeast
2015-12-10,Agartala,23.8315,91.2868,26.65,16.16,0.0,3.69,NASA_POWER,Tripura,Northeast
2015-12-11,Agartala,23.8315,91.2868,26.62,15.67,0.0,43.39,NASA_POWER,Tripura,Northeast
2015-12-12,Agartala,23.8315,91.2868,26.77,14.9,0.11,30.87,NASA_POWER,Tripura,Northeast
2015-12-13,Agartala,23.8315,91.2868,27.24,16.87,2.27,49.48,NASA_POWER,Tripura,Northeast
2015-12-14,Agartala,23.8315,91.2868,26.59,16.76,0.01,60.42,NASA_POWER,Tripura,Northeast
2015-12-15,Agartala,23.8315,91.2868,25.39,14.18,0.0,28.4,NASA_POWER,Tripura,Northeast
2015-12-16,Agartala,23.8315,91.2868,24.39,12.29,0.0,7.16,NASA_POWER,Tripura,Northeast
2015-12-17,Agartala,23.8315,91.2868,23.77,12.91,0.0,17.32,NASA_POWER,Tripura,Northeast
2015-12-18,Agartala,23.8315,91.2868,20.43,11.07,0.14,64.37,NASA_POWER,Tripura,Northeast
2015-12-19,Agartala,23.8315,91.2868,22.83,12.09,0.0,19.23,NASA_POWER,Tripura,Northeast
2015-12-20,Agartala,23.8315,91.2868,24.01,11.42,0.0,2.14,NASA_POWER,Tripura,Northeast
2015-12-21,Agartala,23.8315,91.2868,23.57,12.02,0.0,0.62,NASA_POWER,Tripura,Northeast
2015-12-22,Agartala,23.8315,91.2868,23.82,11.55,0.0,1.81,NASA_POWER,Tripura,Northeast
2015-12-23,Agartala,23.8315,91.2868,24.67,11.38,0.0,3.57,NASA_POWER,Tripura,Northeast
2015-12-24,Agartala,23.8315,91.2868,24.09,12.45,0.0,8.07,NASA_POWER,Tripura,Northeast
2015-12-25,Agartala,23.8315,91.2868,24.8,11.57,0.0,51.86,NASA_POWER,Tripura,Northeast
2015-12-26,Agartala,23.8315,91.2868,24.28,10.06,0.0,2.15,NASA_POWER,Tripura,Northeast
2015-12-27,Agartala,23.8315,91.2868,24.42,12.47,0.0,0.74,NASA_POWER,Tripura,Northeast
2015-12-28,Agartala,23.8315,91.2868,25.04,13.9,0.0,6.72,NASA_POWER,Tripura,Northeast
2015-12-29,Agartala,23.8315,91.2868,25.64,13.0,0.0,25.1,NASA_POWER,Tripura,Northeast
2015-12-30,Agartala,23.8315,91.2868,26.11,14.32,0.0,35.64,NASA_POWER,Tripura,Northeast
2015-12-31,Agartala,23.8315,91.2868,26.71,15.91,0.0,62.67,NASA_POWER,Tripura,Northeast
2016-01-01,Agartala,23.8315,91.2868,27.27,13.81,0.0,2.87,NASA_POWER,Tripura,Northeast
2016-01-02,Agartala,23.8315,91.2868,27.56,14.58,0.0,1.78,NASA_POWER,Tripura,Northeast
2016-01-03,Agartala,23.8315,91.2868,25.9,14.67,0.0,7.58,NASA_POWER,Tripura,Northeast
2016-01-04,Agartala,23.8315,91.2868,26.13,14.88,0.0,4.4,NASA_POWER,Tripura,Northeast
2016-01-05,Agartala,23.8315,91.2868,25.76,15.17,0.0,7.04,NASA_POWER,Tripura,Northeast
2016-01-06,Agartala,23.8315,91.2868,25.64,15.01,0.0,4.45,NASA_POWER,Tripura,Northeast
2016-01-07,Agartala,23.8315,91.2868,27.13,15.33,0.0,49.15,NASA_POWER,Tripura,Northeast
2016-01-08,Agartala,23.8315,91.2868,26.69,15.16,0.0,31.02,NASA_POWER,Tripura,Northeast
2016-01-09,Agartala,23.8315,91.2868,26.65,13.09,0.16,51.88,NASA_POWER,Tripura,Northeast
2016-01-10,Agartala,23.8315,91.2868,26.31,14.33,0.01,41.92,NASA_POWER,Tripura,Northeast
2016-01-11,Agartala,23.8315,91.2868,25.6,13.94,0.0,58.26,NASA_POWER,Tripura,Northeast
2016-01-12,Agartala,23.8315,91.2868,24.58,12.6,0.0,30.36,NASA_POWER,Tripura,Northeast
2016-01-13,Agartala,23.8315,91.2868,24.31,13.92,0.0,32.73,NASA_POWER,Tripura,Northeast
2016-01-14,Agartala,23.8315,91.2868,25.56,14.17,0.0,81.64,NASA_POWER,Tripura,Northeast
2016-01-15,Agartala,23.8315,91.2868,25.65,13.03,0.0,12.37,NASA_POWER,Tripura,Northeast
2016-01-16,Agartala,23.8315,91.2868,26.62,13.96,0.0,1.84,NASA_POWER,Tripura,Northeast
2016-01-17,Agartala,23.8315,91.2868,26.05,13.68,0.0,10.75,NASA_POWER,Tripura,Northeast
2016-01-18,Agartala,23.8315,91.2868,26.01,12.88,0.0,3.07,NASA_POWER,Tripura,Northeast
2016-01-19,Agartala,23.8315,91.2868,27.6,13.11,0.1,11.96,NASA_POWER,Tripura,Northeast
2016-01-20,Agartala,23.8315,91.2868,27.05,13.89,17.48,85.4,NASA_POWER,Tripura,Northeast
2016-01-21,Agartala,23.8315,91.2868,22.93,14.62,2.11,91.15,NASA_POWER,Tripura,Northeast
2016-01-22,Agartala,23.8315,91.2868,23.62,10.11,0.0,27.64,NASA_POWER,Tripura,Northeast
2016-01-23,Agartala,23.8315,91.2868,23.73,10.69,0.01,53.48,NASA_POWER,Tripura,Northeast
2016-01-24,Agartala,23.8315,91.2868,23.37,10.43,0.0,44.21,NASA_POWER,Tripura,Northeast
2016-01-25,Agartala,23.8315,91.2868,23.89,9.32,0.0,30.28,NASA_POWER,Tripura,Northeast
2016-01-26,Agartala,23.8315,91.2868,23.3,9.74,0.0,27.61,NASA_POWER,Tripura,Northeast
2016-01-27,Agartala,23.8315,91.2868,23.65,9.65,0.0,27.69,NASA_POWER,Tripura,Northeast
2016-01-28,Agartala,23.8315,91.2868,25.69,10.45,0.0,35.87,NASA_POWER,Tripura,Northeast
2016-01-29,Agartala,23.8315,91.2868,27.02,13.43,0.0,20.46,NASA_POWER,Tripura,Northeast
2016-01-30,Agartala,23.8315,91.2868,25.95,14.46,0.0,6.6,NASA_POWER,Tripura,Northeast
2016-01-31,Agartala,23.8315,91.2868,26.9,12.7,0.0,57.97,NASA_POWER,Tripura,Northeast
2016-02-01,Agartala,23.8315,91.2868,27.52,13.85,0.0,53.66,NASA_POWER,Tripura,Northeast
2016-02-02,Agartala,23.8315,91.2868,28.93,14.0,0.0,49.59,NASA_POWER,Tripura,Northeast
2016-02-03,Agartala,23.8315,91.2868,28.35,16.95,0.0,37.24,NASA_POWER,Tripura,Northeast
2016-02-04,Agartala,23.8315,91.2868,27.58,13.08,0.0,1.75,NASA_POWER,Tripura,Northeast
2016-02-05,Agartala,23.8315,91.2868,26.96,13.86,0.0,6.14,NASA_POWER,Tripura,Northeast
2016-02-06,Agartala,23.8315,91.2868,28.36,13.27,0.0,3.09,NASA_POWER,Tripura,Northeast
2016-02-07,Agartala,23.8315,91.2868,29.12,14.52,0.0,28.11,NASA_POWER,Tripura,Northeast
2016-02-08,Agartala,23.8315,91.2868,29.45,12.7,0.0,24.52,NASA_POWER,Tripura,Northeast
2016-02-09,Agartala,23.8315,91.2868,26.78,15.14,0.35,66.18,NASA_POWER,Tripura,Northeast
2016-02-10,Agartala,23.8315,91.2868,28.31,17.25,0.33,41.82,NASA_POWER,Tripura,Northeast
2016-02-11,Agartala,23.8315,91.2868,29.66,15.26,0.13,35.63,NASA_POWER,Tripura,Northeast
2016-02-12,Agartala,23.8315,91.2868,28.69,17.6,15.82,71.4,NASA_POWER,Tripura,Northeast
2016-02-13,Agartala,23.8315,91.2868,30.72,17.89,0.08,47.44,NASA_POWER,Tripura,Northeast
2016-02-14,Agartala,23.8315,91.2868,30.95,16.19,0.0,24.16,NASA_POWER,Tripura,Northeast
2016-02-15,Agartala,23.8315,91.2868,31.99,18.05,0.0,9.9,NASA_POWER,Tripura,Northeast
2016-02-16,Agartala,23.8315,91.2868,32.92,19.22,0.0,6.18,NASA_POWER,Tripura,Northeast
2016-02-17,Agartala,23.8315,91.2868,32.99,18.55,0.0,21.37,NASA_POWER,Tripura,Northeast
2016-02-18,Agartala,23.8315,91.2868,33.28,22.43,0.0,17.09,NASA_POWER,Tripura,Northeast
2016-02-19,Agartala,23.8315,91.2868,33.81,18.15,0.0,24.35,NASA_POWER,Tripura,Northeast
2016-02-20,Agartala,23.8315,91.2868,33.8,20.05,0.0,61.26,NASA_POWER,Tripura,Northeast
2016-02-21,Agartala,23.8315,91.2868,35.07,19.52,0.0,56.88,NASA_POWER,Tripura,Northeast
2016-02-22,Agartala,23.8315,91.2868,33.85,21.64,0.4,71.71,NASA_POWER,Tripura,Northeast
2016-02-23,Agartala,23.8315,91.2868,33.25,20.52,0.73,67.29,NASA_POWER,Tripura,Northeast
2016-02-24,Agartala,23.8315,91.2868,31.84,20.02,18.55,82.71,NASA_POWER,Tripura,Northeast
2016-02-25,Agartala,23.8315,91.2868,29.8,21.28,22.03,56.57,NASA_POWER,Tripura,Northeast
2016-02-26,Agartala,23.8315,91.2868,32.26,19.44,0.0,44.3,NASA_POWER,Tripura,Northeast
2016-02-27,Agartala,23.8315,91.2868,28.75,20.73,0.01,48.24,NASA_POWER,Tripura,Northeast
2016-02-28,Agartala,23.8315,91.2868,32.4,19.83,0.0,8.99,NASA_POWER,Tripura,Northeast
2016-02-29,Agartala,23.8315,91.2868,33.05,19.03,0.0,4.39,NASA_POWER,Tripura,Northeast
2016-03-01,Agartala,23.8315,91.2868,33.38,19.64,0.0,30.52,NASA_POWER,Tripura,Northeast
2016-03-02,Agartala,23.8315,91.2868,33.63,19.94,0.0,33.29,NASA_POWER,Tripura,Northeast
2016-03-03,Agartala,23.8315,91.2868,34.18,21.9,0.12,39.12,NASA_POWER,Tripura,Northeast
2016-03-04,Agartala,23.8315,91.2868,34.23,18.29,0.17,36.06,NASA_POWER,Tripura,Northeast
2016-03-05,Agartala,23.8315,91.2868,34.9,18.73,0.89,38.97,NASA_POWER,Tripura,Northeast
2016-03-06,Agartala,23.8315,91.2868,36.1,20.01,0.0,38.73,NASA_POWER,Tripura,Northeast
2016-03-07,Agartala,23.8315,91.2868,34.4,20.16,2.78,14.27,NASA_POWER,Tripura,Northeast
2016-03-08,Agartala,23.8315,91.2868,35.09,20.63,0.0,27.03,NASA_POWER,Tripura,Northeast
2016-03-09,Agartala,23.8315,91.2868,35.74,20.56,0.0,58.96,NASA_POWER,Tripura,Northeast
2016-03-10,Agartala,23.8315,91.2868,35.45,22.53,0.1,93.61,NASA_POWER,Tripura,Northeast
2016-03-11,Agartala,23.8315,91.2868,35.83,22.76,0.01,75.66,NASA_POWER,Tripura,Northeast
2016-03-12,Agartala,23.8315,91.2868,33.5,22.01,0.0,80.35,NASA_POWER,Tripura,Northeast
2016-03-13,Agartala,23.8315,91.2868,37.02,19.83,0.01,57.96,NASA_POWER,Tripura,Northeast
2016-03-14,Agartala,23.8315,91.2868,35.45,20.42,0.0,91.4,NASA_POWER,Tripura,Northeast
2016-03-15,Agartala,23.8315,91.2868,34.41,20.75,0.05,34.02,NASA_POWER,Tripura,Northeast
2016-03-16,Agartala,23.8315,91.2868,34.13,20.65,3.5,51.68,NASA_POWER,Tripura,Northeast
2016-03-17,Agartala,23.8315,91.2868,35.06,21.44,0.0,26.9,NASA_POWER,Tripura,Northeast
2016-03-18,Agartala,23.8315,91.2868,35.23,19.8,0.0,8.47,NASA_POWER,Tripura,Northeast
2016-03-19,Agartala,23.8315,91.2868,33.8,20.63,6.04,78.36,NASA_POWER,Tripura,Northeast
2016-03-20,Agartala,23.8315,91.2868,35.5,22.22,1.32,75.23,NASA_POWER,Tripura,Northeast
2016-03-21,Agartala,23.8315,91.2868,35.67,22.55,5.15,61.78,NASA_POWER,Tripura,Northeast
2016-03-22,Agartala,23.8315,91.2868,35.18,22.89,8.59,29.25,NASA_POWER,Tripura,Northeast
2016-03-23,Agartala,23.8315,91.2868,35.89,22.25,0.21,44.86,NASA_POWER,Tripura,Northeast
2016-03-24,Agartala,23.8315,91.2868,35.85,20.98,0.03,11.16,NASA_POWER,Tripura,Northeast
2016-03-25,Agartala,23.8315,91.2868,37.2,21.71,0.0,4.04,NASA_POWER,Tripura,Northeast
2016-03-26,Agartala,23.8315,91.2868,36.61,20.3,0.0,47.48,NASA_POWER,Tripura,Northeast
2016-03-27,Agartala,23.8315,91.2868,36.68,23.25,0.01,62.08,NASA_POWER,Tripura,Northeast
2016-03-28,Agartala,23.8315,91.2868,31.17,22.73,25.61,88.47,NASA_POWER,Tripura,Northeast
2016-03-29,Agartala,23.8315,91.2868,32.22,21.96,20.94,87.12,NASA_POWER,Tripura,Northeast
2016-03-30,Agartala,23.8315,91.2868,32.02,23.22,4.56,62.74,NASA_POWER,Tripura,Northeast
2016-03-31,Agartala,23.8315,91.2868,28.9,22.34,13.1,97.77,NASA_POWER,Tripura,Northeast
2016-04-01,Agartala,23.8315,91.2868,26.23,21.28,21.72,96.98,NASA_POWER,Tripura,Northeast
2016-04-02,Agartala,23.8315,91.2868,32.28,20.03,1.43,78.89,NASA_POWER,Tripura,Northeast
2016-04-03,Agartala,23.8315,91.2868,32.94,22.44,20.68,93.88,NASA_POWER,Tripura,Northeast
2016-04-04,Agartala,23.8315,91.2868,30.74,23.87,71.3,93.87,NASA_POWER,Tripura,Northeast
2016-04-05,Agartala,23.8315,91.2868,31.93,23.56,8.67,89.05,NASA_POWER,Tripura,Northeast
2016-04-06,Agartala,23.8315,91.2868,33.38,23.93,9.55,56.48,NASA_POWER,Tripura,Northeast
2016-04-07,Agartala,23.8315,91.2868,33.74,23.99,2.1,52.57,NASA_POWER,Tripura,Northeast
2016-04-08,Agartala,23.8315,91.2868,34.91,23.87,1.02,45.07,NASA_POWER,Tripura,Northeast
2016-04-09,Agartala,23.8315,91.2868,35.56,23.42,0.34,39.12,NASA_POWER,Tripura,Northeast
2016-04-10,Agartala,23.8315,91.2868,36.26,24.25,0.0,36.98,NASA_POWER,Tripura,Northeast
2016-04-11,Agartala,23.8315,91.2868,36.17,24.45,0.01,41.74,NASA_POWER,Tripura,Northeast
2016-04-12,Agartala,23.8315,91.2868,36.66,25.01,0.63,48.79,NASA_POWER,Tripura,Northeast
2016-04-13,Agartala,23.8315,91.2868,36.9,24.78,2.67,52.83,NASA_POWER,Tripura,Northeast
2016-04-14,Agartala,23.8315,91.2868,35.01,24.9,18.59,45.08,NASA_POWER,Tripura,Northeast
2016-04-15,Agartala,23.8315,91.2868,34.21,24.86,15.91,59.74,NASA_POWER,Tripura,Northeast
2016-04-16,Agartala,23.8315,91.2868,34.06,25.15,17.75,84.19,NASA_POWER,Tripura,Northeast
2016-04-17,Agartala,23.8315,91.2868,32.98,25.13,5.37,79.98,NASA_POWER,Tripura,Northeast
2016-04-18,Agartala,23.8315,91.2868,32.59,24.69,4.1,91.24,NASA_POWER,Tripura,Northeast
2016-04-19,Agartala,23.8315,91.2868,35.6,24.89,1.07,68.87,NASA_POWER,Tripura,Northeast
2016-04-20,Agartala,23.8315,91.2868,34.47,24.12,1.5,61.57,NASA_POWER,Tripura,Northeast
2016-04-21,Agartala,23.8315,91.2868,34.78,24.54,2.71,63.74,NASA_POWER,Tripura,Northeast
2016-04-22,Agartala,23.8315,91.2868,34.75,25.62,5.56,70.73,NASA_POWER,Tripura,Northeast
2016-04-23,Agartala,23.8315,91.2868,35.24,25.37,2.82,62.97,NASA_POWER,Tripura,Northeast
2016-04-24,Agartala,23.8315,91.2868,36.36,25.48,1.0,55.42,NASA_POWER,Tripura,Northeast
2016-04-25,Agartala,23.8315,91.2868,35.31,25.55,4.61,66.32,NASA_POWER,Tripura,Northeast
2016-04-26,Agartala,23.8315,91.2868,36.03,24.89,4.16,71.59,NASA_POWER,Tripura,Northeast
2016-04-27,Agartala,23.8315,91.2868,35.74,24.86,0.82,68.44,NASA_POWER,Tripura,Northeast
2016-04-28,Agartala,23.8315,91.2868,36.13,24.92,1.39,68.06,NASA_POWER,Tripura,Northeast
2016-04-29,Agartala,23.8315,91.2868,35.66,24.58,0.74,64.52,NASA_POWER,Tripura,Northeast
2016-04-30,Agartala,23.8315,91.2868,36.54,24.91,0.74,58.11,NASA_POWER,Tripura,Northeast
2016-05-01,Agartala,23.8315,91.2868,35.92,25.03,7.4,81.64,NASA_POWER,Tripura,Northeast
2016-05-02,Agartala,23.8315,91.2868,33.18,24.28,16.69,74.18,NASA_POWER,Tripura,Northeast
2016-05-03,Agartala,23.8315,91.2868,32.53,23.13,14.29,83.62,NASA_POWER,Tripura,Northeast
2016-05-04,Agartala,23.8315,91.2868,30.63,24.27,20.81,83.35,NASA_POWER,Tripura,Northeast
2016-05-05,Agartala,23.8315,91.2868,32.93,24.18,3.0,74.64,NASA_POWER,Tripura,Northeast
2016-05-06,Agartala,23.8315,91.2868,32.66,23.51,23.02,78.16,NASA_POWER,Tripura,Northeast
2016-05-07,Agartala,23.8315,91.2868,32.25,23.26,14.84,68.67,NASA_POWER,Tripura,Northeast
2016-05-08,Agartala,23.8315,91.2868,33.29,24.19,2.09,72.1,NASA_POWER,Tripura,Northeast
2016-05-09,Agartala,23.8315,91.2868,33.85,24.85,0.93,75.44,NASA_POWER,Tripura,Northeast
2016-05-10,Agartala,23.8315,91.2868,32.63,25.52,0.04,75.99,NASA_POWER,Tripura,Northeast
2016-05-11,Agartala,23.8315,91.2868,34.94,25.22,0.09,75.67,NASA_POWER,Tripura,Northeast
